"","Year","Region","Region_alt","Region_type","Strata_included","Strata_excluded","Index","Index_q_0.025","Index_q_0.05","Index_q_0.25","Index_q_0.75","Index_q_0.95","Index_q_0.975","obs_mean","nrts","nnzero","nrts_total","backcast_flag","scale","model","species"
"189",1986,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.739983565615741,0.548796766677292,0.57578374093037,0.666088801228989,0.822983869794971,0.967015254186566,1.02251054920409,0.542712078274942,62,19,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"190",1987,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.81442579510651,0.61061985504437,0.638325799743403,0.736883483982881,0.903414516469372,1.05168945207978,1.10229903704451,0.736298002818026,75,26,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"191",1988,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.77449956994091,0.581900184738405,0.606626305036193,0.699244808178589,0.860041846141348,1.00588211963099,1.0601378445659,0.544408695866814,70,23,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"192",1989,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.995161271535667,0.75450885309216,0.791752259030772,0.903700852365551,1.1004956950702,1.26964081515156,1.33282821707574,0.913692744573463,70,29,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"193",1990,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.913940919746478,0.693322261154186,0.723525510149394,0.831371682909487,1.00918583099295,1.15950390130154,1.20689914820142,0.896649110392242,71,27,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"194",1991,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.938569856584409,0.715482822626166,0.748230959617587,0.852794201012485,1.03870419438927,1.19548620198338,1.25301755582259,0.64089242044053,62,22,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"195",1992,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",1.02662276795382,0.793235221906607,0.827421339552611,0.938159175343581,1.12511319895837,1.29364801879956,1.36106735098486,0.856145598746597,72,31,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"196",1993,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",1.13807193118507,0.889361709978215,0.923428182015408,1.04719916215846,1.23673332083764,1.40362283434636,1.46848904026648,1.16691325996298,80,39,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"197",1994,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",1.18584299804379,0.946280898687518,0.978226520585336,1.09795831905707,1.28822943913104,1.44827644925722,1.50420136726053,1.30618927891992,93,43,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"198",1995,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",1.29491010807009,1.02967288384033,1.07049970354878,1.19680066873763,1.40121596961591,1.58196428981212,1.64502915199691,1.11635318884431,92,41,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"199",1996,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",1.45021721305201,1.15696531586961,1.20065787319057,1.34284399866769,1.57354412862782,1.77299566798437,1.83779134074008,1.51629705842733,76,41,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"200",1997,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",1.26505883438819,1.01093622387542,1.04411378477641,1.16673742453412,1.37012539864752,1.54923345423871,1.61417148950386,1.38195215505577,80,39,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"201",1998,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.931297687559186,0.733483314176573,0.763794729523,0.858770561317283,1.0085125237213,1.13648638076258,1.18222417678954,0.916674038542684,78,34,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"202",1999,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.742336533328902,0.581066444023306,0.606418685209276,0.683252904591664,0.809501655195672,0.918707753894886,0.953048482334346,0.660694368214282,78,27,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"203",2000,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.660198954664025,0.507157892938691,0.527108887459878,0.603612880518667,0.725810450554649,0.828421065341701,0.867139711143207,0.482761432446232,74,25,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"204",2001,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.750151956274338,0.571979260936603,0.59592517891178,0.681943971463082,0.826018007287937,0.948979481964228,0.99286108696858,0.661473166671518,69,26,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"205",2002,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.965122468998165,0.747081518691692,0.778045695234488,0.883306523191127,1.05128199026699,1.19585591868029,1.24667552322637,1.27415693316303,67,33,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"206",2003,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.866685116003956,0.68072937588703,0.707971285229148,0.796031477043835,0.9430868629912,1.06749414043822,1.11596359114008,1.43167384713732,74,32,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"207",2004,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.985094257294159,0.77186339765823,0.801372979129723,0.906621535847557,1.07652800283657,1.22292894178522,1.27522523432191,1.57475995602811,83,30,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"208",2005,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",1.00935787418897,0.77153777455812,0.807457698357917,0.920253122391674,1.10674147210688,1.26511913154291,1.32907748417165,0.811759190961252,74,29,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"209",2006,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.939326875257929,0.720809884176021,0.753350906151752,0.858428258728365,1.03171382714666,1.18612057988283,1.23787160975223,1.14574223923898,82,24,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"210",2007,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.901707715836309,0.69174428511608,0.719697047746808,0.824792415173823,0.990134372182154,1.13255669880217,1.19055347362892,0.793304934431455,85,34,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"211",2008,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.91128838114534,0.696911755945507,0.72556164064828,0.828036176679993,1.00500419468639,1.15460943497411,1.20832560299597,0.922229842233533,81,31,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"212",2009,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.852576898418687,0.647966992017805,0.674861889816313,0.774403670677785,0.942292382529969,1.09167675952208,1.14292236826078,0.779755014434485,83,24,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"213",2010,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.713087560466054,0.536344441940956,0.561021615329702,0.646669902777357,0.788809729242448,0.905655956227829,0.953352751535612,0.638368091663062,85,30,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"214",2011,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.659085726023481,0.509136113874023,0.528612813638284,0.603211499713711,0.723648514582535,0.832992750370147,0.871045272046941,0.913755497662356,93,27,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"215",2012,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.722339633371475,0.553534027421471,0.576286059403802,0.65836456350818,0.800196660419734,0.92013411012812,0.966030349245129,0.988669472782348,86,26,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"216",2013,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",0.899330838743506,0.704412192834839,0.731268798053303,0.824658607963494,0.984806949372242,1.12328439812498,1.16511479046144,1.30349008291269,95,38,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"217",2014,"BCR12","BCR_BCR12","bcr","43_-84 ; 44_-77 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 49_-95","",1.05861987852974,0.8248577605513,0.855622049336049,0.969290061659509,1.15425810536916,1.31558361293405,1.37538505566309,1.41141456209188,96,35,128,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
